cust_email,first_name,last_name,passwd,street,city,state_province,country,zip_code,phone_number,passport_num,passport_expiration,passport_country,dob,ticket_id,purchase_date,seat_num,price,card_number,card_holder,card_type,card_expiration,cvv_code,flight_num,depart_time,depart_airport,depart_city,depart_state,depart_country,depart_zip_code,arrival_time,date,rating,comments,arrival_airport,arrival_city,arrival_state,arrival_country,arrival_zip_code,airline_name,airline_city,airline_state,airline_country,base_price,flight_status,plane_id,aircraft_age,capacity,type,description
adam.wilson@example.com,adam,wilson,passwd9,34367 Heath Trail,Cambridgeshire,,UK,56977,284-791-0663,IB9162743,3/6/2027,Macedonia,12/24/1957,96,2021-09-19 4:12:00,14C,882,4178762017781083,Adam Wilson,Credit,2024-12-01,890,AC455,2021-09-23 7:14:27,PSP,Palm Springs,California,United States,92262,2021-09-26 15:53:18,2021-10-08 15:53:18,4,Poor flight experience with unhelpful staff and poor service.,FNT,Flint,Michigan,United States,48507,Allegiant Air,Las Vegas,NV,USA,310,On time,697,15,240,Bombardier Dash 8 Q400,Long-range business jet
adam.wilson@example.com,adam,wilson,passwd9,34367 Heath Trail,Cambridgeshire,,UK,56977,284-791-0663,IB9162743,3/6/2027,Macedonia,12/24/1957,97,2022-02-15 1:24:09,14E,953,4178762017781083,Adam Wilson,Credit,2024-12-01,890,DL677,2022-02-19 16:11:02,GSO,Greensboro,North Carolina,United States,27409,2022-02-27 10:24:52,2022-03-29 10:24:52,4,Above average flight experience with friendly staff.,RIC,Richmond,Virginia,United States,23250,Delta Air Lines,Atlanta,GA,USA,364,Delayed,2491,4,380,McDonnell Douglas MD-11,Regional jet
olivia.johnson@example.com,olivia,johnson,passwd10,8126 Johnson Way,Miami,FL,USA,98788,231-920-4671,EJ3057333,9/23/2027,Poland,3/18/2016,98,2022-03-04 13:36:52,14F,248,4716556986264328,Olivia Johnson,Credit,2022-10-01,901,BA722,2022-03-05 21:22:59,GSP,Greenville-Spartanburg,South Carolina,United States,29651,2022-03-11 12:38:03,2022-04-01 12:38:03,3,"Decent flight, nothing stood out.",GRR,Grand Rapids,Michigan,United States,49512,Southwest Airlines,Dallas,TX,USA,266,On time,873,6,380,Boeing 767,Turboprop regional airliner
olivia.johnson@example.com,olivia,johnson,passwd10,8126 Johnson Way,Miami,FL,USA,98788,231-920-4671,EJ3057333,9/23/2027,Poland,3/18/2016,99,2022-01-11 8:03:46,14G,398,4716556986264328,Olivia Johnson,Credit,2022-10-01,901,LH115,2022-01-13 4:08:42,SAV,Savannah,Georgia,United States,31408,2022-01-19 8:22:09,2022-02-15 8:22:09,3,Amazing flight with exceptional staff and service.,ICT,Wichita,Kansas,United States,67209,American Airlines,Fort Worth,TX,USA,490,Delayed,1796,2,220,Airbus A380,Wide-body
olivia.johnson@example.com,olivia,johnson,passwd10,8126 Johnson Way,Miami,FL,USA,98788,231-920-4671,EJ3057333,9/23/2027,Poland,3/18/2016,100,2021-08-26 14:04:27,14H,612,4716556986264328,Olivia Johnson,Credit,2022-10-01,901,EK386,2021-08-31 3:39:17,AVL,Asheville,North Carolina,United States,28806,2021-09-04 12:34:45,2021-09-18 12:34:45,3,"Average flight, could have been better.",CID,Cedar Rapids,Iowa,United States,52404,JetBlue Airways,Long Island City,NY,USA,291,On time,8307,15,160,Sukhoi Superjet 100,narrow-body twin-engine jetliner
olivia.johnson@example.com,olivia,johnson,passwd10,8126 Johnson Way,Miami,FL,USA,98788,231-920-4671,EJ3057333,9/23/2027,Poland,3/18/2016,101,2021-05-12 12:46:22,14J,793,4716556986264328,Olivia Johnson,Credit,2022-10-01,901,AA525,2021-05-14 23:58:19,CAK,Akron-Canton,Ohio,United States,44720,2021-05-22 6:47:17,2021-05-23 6:47:17,3,Great flight experience with helpful staff.,TYS,Knoxville,Tennessee,United States,37737,Hawaiian Airlines,Honolulu,HI,USA,276,Delayed,6093,6,220,Beechcraft King Air,Medium-range
olivia.johnson@example.com,olivia,johnson,passwd10,8126 Johnson Way,Miami,FL,USA,98788,231-920-4671,EJ3057333,9/23/2027,Poland,3/18/2016,102,2021-11-20 22:42:01,14K,698,4716556986264328,Olivia Johnson,Credit,2022-10-01,901,KL879,2021-11-27 22:16:37,DAY,Dayton,Ohio,United States,45377,2021-12-02 16:56:00,2021-12-16 16:56:00,3,Terrible flight experience with rude and unhelpful staff.,ROA,Roanoke,Virginia,United States,24012,United Airlines,Chicago,IL,USA,360,On time,7519,1,280,Bombardier Dash 8 Q400,Regional jet
olivia.johnson@example.com,olivia,johnson,passwd10,8126 Johnson Way,Miami,FL,USA,98788,231-920-4671,EJ3057333,9/23/2027,Poland,3/18/2016,103,2021-05-17 16:33:35,15A,167,4716556986264328,Olivia Johnson,Credit,2022-10-01,901,CZ980,2021-05-25 8:53:31,ABE,Allentown,Pennsylvania,United States,18109,2021-05-26 17:01:02,2021-06-11 17:01:02,1,Excellent flight experience with great staff and service.,MKE,Milwaukee,Wisconsin,United States,92802,Allegiant Air,Las Vegas,NV,USA,465,Delayed,394,14,30,Boeing 747,Long-range
olivia.johnson@example.com,olivia,johnson,passwd10,8126 Johnson Way,Miami,FL,USA,98788,231-920-4671,EJ3057333,9/23/2027,Poland,3/18/2016,104,2021-10-25 6:12:03,15C,433,4716556986264328,Olivia Johnson,Credit,2022-10-01,901,AF324,2021-10-27 1:40:07,LEX,Lexington,Kentucky,United States,40510,2021-11-03 5:30:03,2021-11-21 5:30:03,1,"Decent flight, some minor issues but overall okay.",STL,St. Louis,Missouri,United States,95837,Delta Air Lines,Atlanta,GA,USA,364,On time,7628,3,120,Airbus A320,Short- to medium-range twin-engine jetliner
olivia.johnson@example.com,olivia,johnson,passwd10,8126 Johnson Way,Miami,FL,USA,98788,231-920-4671,EJ3057333,9/23/2027,Poland,3/18/2016,105,2021-08-30 20:34:08,15E,929,4716556986264328,Olivia Johnson,Credit,2022-10-01,901,TK591,2021-09-04 7:40:48,FNT,Flint,Michigan,United States,48507,2021-09-09 14:12:26,2021-09-18 14:12:26,1,Above average flight experience with friendly and attentive staff.,SDF,Louisville,Kentucky,United States,72202,Southwest Airlines,Dallas,TX,USA,319,Delayed,819,13,120,ATR 72,twin-engine jetliner
olivia.johnson@example.com,olivia,johnson,passwd10,8126 Johnson Way,Miami,FL,USA,98788,231-920-4671,EJ3057333,9/23/2027,Poland,3/18/2016,106,2021-12-16 7:02:32,15F,789,4716556986264328,Olivia Johnson,Credit,2022-10-01,901,QR908,2021-12-18 1:37:45,RIC,Richmond,Virginia,United States,23250,2021-12-19 13:24:33,2022-01-10 13:24:33,1,Amazing flight with fantastic staff and service.,ORF,Norfolk,Virginia,United States,38116,American Airlines,Fort Worth,TX,USA,235,On time,193,9,460,Embraer E190,twin-engine jetliner
olivia.johnson@example.com,olivia,johnson,passwd10,8126 Johnson Way,Miami,FL,USA,98788,231-920-4671,EJ3057333,9/23/2027,Poland,3/18/2016,107,2021-05-18 15:35:40,15G,672,4716556986264328,Olivia Johnson,Credit,2022-10-01,901,CX874,2021-05-21 12:18:51,GRR,Grand Rapids,Michigan,United States,49512,2021-05-25 9:35:46,2021-05-31 9:35:46,2,Terrible experience on this flight. Staff was rude and unhelpful.,GEG,Spokane,Washington,United States,84405,JetBlue Airways,Long Island City,NY,USA,201,Delayed,3951,3,460,Embraer E190,Single-aisle
olivia.johnson@example.com,olivia,johnson,passwd10,8126 Johnson Way,Miami,FL,USA,98788,231-920-4671,EJ3057333,9/23/2027,Poland,3/18/2016,108,2021-07-22 9:07:51,15H,227,4716556986264328,Olivia Johnson,Credit,2022-10-01,901,KE136,2021-07-25 22:20:50,ICT,Wichita,Kansas,United States,67209,2021-08-02 3:38:30,2021-08-17 3:38:30,2,Excellent flight experience with exceptional staff.,BOI,Boise,Idaho,United States,29651,United Airlines,Chicago,IL,USA,268,Delayed,5069,9,320,Boeing 787,Twin-engine turboprop regional airliner
kyle.roberts@example.com,kyle,roberts,passwd11,3079 Morrow Trail,Jersey City,NJ,USA,96578,223-737-2666,SX8520575,6/23/2025,Russia,10/21/1995,109,2021-05-26 21:17:50,15J,790,5504223213189929,Kyle Roberts,Debit,2024-01-01,125,SQ450,2021-05-28 3:05:21,TYS,Knoxville,Tennessee,United States,37737,2021-05-30 8:07:23,2021-06-16 8:07:23,2,Great flight experience with helpful staff.,EUG,Eugene,Oregon,United States,31408,Allegiant Air,Las Vegas,NV,USA,353,On time,2395,12,420,Cessna Citation XLS,tri-jet
kyle.roberts@example.com,kyle,roberts,passwd11,3079 Morrow Trail,Jersey City,NJ,USA,96578,223-737-2666,SX8520575,6/23/2025,Russia,10/21/1995,110,2021-04-28 6:39:37,15K,380,5504223213189929,Kyle Roberts,Debit,2024-01-01,125,AY759,2021-05-05 8:54:26,CID,Cedar Rapids,Iowa,United States,52404,2021-05-11 16:15:29,2021-06-10 16:15:29,2,"Average flight, nothing special.",HNL,Honolulu,Hawaii,United States,28806,Delta Air Lines,Atlanta,GA,USA,484,Delayed,8127,17,400,Boeing 737,Twin-engine turboprop regional airliner
kyle.roberts@example.com,kyle,roberts,passwd11,3079 Morrow Trail,Jersey City,NJ,USA,96578,223-737-2666,SX8520575,6/23/2025,Russia,10/21/1995,111,2021-09-05 14:33:43,16A,658,5504223213189929,Kyle Roberts,Debit,2024-01-01,125,MU391,2021-09-12 17:13:40,ROA,Roanoke,Virginia,United States,24012,2021-09-16 7:47:15,2021-10-11 7:47:15,5,Excellent flight experience with great staff and service.,ANC,Anchorage,Alaska,United States,44306,Southwest Airlines,Dallas,TX,USA,402,On time,9745,12,30,Beechcraft King Air,Twin-engine turboprop regional airliner
kyle.roberts@example.com,kyle,roberts,passwd11,3079 Morrow Trail,Jersey City,NJ,USA,96578,223-737-2666,SX8520575,6/23/2025,Russia,10/21/1995,112,2021-04-15 10:25:00,16C,165,5504223213189929,Kyle Roberts,Debit,2024-01-01,125,AA123,2022-01-01 10:00:00,LAX,Los Angeles,California,United States,90045,2022-01-01 12:44:00,2022-01-01 14:30:00,4,The flight was comfortable and the service was good.,MCO,Orlando,Florida,United States,31118,American Airlines,Fort Worth,TX,USA,318,On time,127834,7,156,Airbus A320,"Single-aisle, twin-engine jetliner with a range of 3,000 nautical miles."
kyle.roberts@example.com,kyle,roberts,passwd11,3079 Morrow Trail,Jersey City,NJ,USA,96578,223-737-2666,SX8520575,6/23/2025,Russia,10/21/1995,113,2022-04-09 9:23:15,16E,761,5504223213189929,Kyle Roberts,Debit,2024-01-01,125,UA456,2023-02-02 15:30:00,ORD,Chicago,Illinois,United States,60666,2023-02-02 21:23:00,2023-02-03 17:00:00,5,I had a great experience on this flight. The crew was helpful and the seats were very comfortable.,PVG,Shanghai,Shanghai Municipality,China,201202,United Airlines,Chicago,IL,USA,459,Delayed,785341,21,423,Boeing 777,"Wide-body, twin-engine jetliner with a range of 6,000 nautical miles."
kyle.roberts@example.com,kyle,roberts,passwd11,3079 Morrow Trail,Jersey City,NJ,USA,96578,223-737-2666,SX8520575,6/23/2025,Russia,10/21/1995,114,2022-04-01 8:25:03,16F,282,5504223213189929,Kyle Roberts,Debit,2024-01-01,125,DL789,2023-03-03 9:45:00,ATL,Atlanta,Georgia,United States,30337,2023-03-03 13:47:00,2023-03-05 11:20:00,3,"The flight was delayed by 2 hours, but the airline provided adequate compensation.",ATL,Atlanta,Georgia,United States,30337,Delta Airlines,Atlanta,GA,USA,144,On time,289063,29,338,Embraer E175,"Four-engine jumbo jet with a range of 7,500 nautical miles."
kyle.roberts@example.com,kyle,roberts,passwd11,3079 Morrow Trail,Jersey City,NJ,USA,96578,223-737-2666,SX8520575,6/23/2025,Russia,10/21/1995,115,2022-04-14 14:53:02,16G,993,5504223213189929,Kyle Roberts,Debit,2024-01-01,125,AA124,2023-01-01 10:00:00,SFO,San Francisco,California,United States,94128,2023-01-01 14:39:00,2023-01-02 17:20:00,4,I enjoyed the in-flight entertainment and the staff was friendly.,CDG,Paris,,France,95711,American Airlines,Fort Worth,TX,USA,291,On time,791538,16,219,Bombardier CRJ900,"Short- to medium-range twin-engine jetliner with a range of 2,000 nautical miles."
kyle.roberts@example.com,kyle,roberts,passwd11,3079 Morrow Trail,Jersey City,NJ,USA,96578,223-737-2666,SX8520575,6/23/2025,Russia,10/21/1995,116,2022-04-12 15:35:36,16H,449,5504223213189929,Kyle Roberts,Debit,2024-01-01,125,UA457,2023-02-02 15:30:00,DFW,Dallas/Fort Worth,Texas,United States,75261,2023-02-02 20:42:00,2023-03-03 11:30:00,3,"The flight was average, nothing particularly stood out.",DEN,Denver,Colorado,United States,80249,United Airlines,Chicago,IL,USA,469,On time,69218,3,125,Airbus A330,"Long-range, wide-body twin-engine jetliner with a range of 8,000 nautical miles."
kyle.roberts@example.com,kyle,roberts,passwd11,3079 Morrow Trail,Jersey City,NJ,USA,96578,223-737-2666,SX8520575,6/23/2025,Russia,10/21/1995,117,2022-04-07 20:35:15,16J,883,5504223213189929,Kyle Roberts,Debit,2024-01-01,125,DL790,2023-03-03 9:45:00,DEN,Denver,Colorado,United States,80249,2023-03-03 14:45:00,2023-04-03 15:30:00,5,The flight attendants were friendly and helpful throughout the journey.,BOS,Boston,Massachusetts,United States,2128,Delta Airlines,Atlanta,GA,USA,359,Delayed,657128,19,424,Boeing 737,"Medium- to long-range twin-engine jetliner with a range of 5,500 nautical miles."
kyle.roberts@example.com,kyle,roberts,passwd11,3079 Morrow Trail,Jersey City,NJ,USA,96578,223-737-2666,SX8520575,6/23/2025,Russia,10/21/1995,118,2022-04-05 5:32:10,16K,534,5504223213189929,Kyle Roberts,Debit,2024-01-01,125,AA125,2023-01-01 10:00:00,MCO,Orlando,Florida,United States,31118,2023-01-01 13:04:00,2023-01-04 12:30:00,4,"The flight was comfortable, although the food could have been better.",MEX,Mexico City,,Mexico,15620,American Airlines,Fort Worth,TX,USA,123,Delayed,548960,10,196,Embraer E195,"Medium-range, narrow-body twin-engine jetliner with a range of 3,500 nautical miles."
kyle.roberts@example.com,kyle,roberts,passwd11,3079 Morrow Trail,Jersey City,NJ,USA,96578,223-737-2666,SX8520575,6/23/2025,Russia,10/21/1995,119,2022-04-02 12:09:15,17A,737,5504223213189929,Kyle Roberts,Debit,2024-01-01,125,UA459,2023-02-02 15:30:00,BOS,Boston,Massachusetts,United States,2128,2023-02-02 17:51:00,2023-03-04 16:30:00,5,The flight was excellent in every way. The seats were comfortable and the service was great.,ATL,Atlanta,Georgia,United States,30337,United Airlines,Chicago,IL,USA,375,On time,920345,27,194,Airbus A350,"Ultra-long-range twin-engine jetliner with a range of 9,000 nautical miles."
amanda.nelson@example.com,amanda,nelson,passwd12,706 Garrison Parkway,Cambridgeshire,,UK,56987,645-204-5799,LC3602948,2/7/2030,Indonesia,5/12/2011,120,2022-04-16 17:03:25,17C,293,4687071910661774,Amanda Nelson,Credit,2022-08-01,266,DL791,2023-03-03 9:45:00,PHX,Phoenix,Arizona,United States,85034,2023-03-03 12:16:00,2023-03-05 13:45:00,3,"The flight was delayed by an hour, which was inconvenient.",LAX,Los Angeles,California,United States,90045,Delta Airlines,Atlanta,GA,USA,198,On time,303846,5,335,Bombardier Dash 8 Q400,"Composite-material, twin-engine jetliner with a range of 3,200 nautical miles."
amanda.nelson@example.com,amanda,nelson,passwd12,706 Garrison Parkway,Cambridgeshire,,UK,56987,645-204-5799,LC3602948,2/7/2030,Indonesia,5/12/2011,121,2022-04-06 20:03:25,17E,615,4687071910661774,Amanda Nelson,Credit,2022-08-01,266,AA126,2023-01-01 10:00:00,IAH,Houston,Texas,United States,77032,2023-01-01 11:42:00,2023-01-05 17:00:00,4,The flight was smooth and the crew was helpful.,YYZ,Toronto,Ontario,Canada,6301,American Airlines,Fort Worth,TX,USA,276,On time,819074,23,156,Boeing 767,"Regional jet with a range of 1,200 nautical miles."
amanda.nelson@example.com,amanda,nelson,passwd12,706 Garrison Parkway,Cambridgeshire,,UK,56987,645-204-5799,LC3602948,2/7/2030,Indonesia,5/12/2011,122,2022-04-08 17:04:56,17F,874,4687071910661774,Amanda Nelson,Credit,2022-08-01,266,UA460,2023-02-02 15:30:00,YYZ,Toronto,Ontario,Canada,6301,2023-02-02 17:54:00,2023-02-06 11:30:00,3,"The flight was average, nothing particularly stood out.",ATL,Atlanta,Georgia,United States,30337,United Airlines,Chicago,IL,USA,481,On time,512739,14,157,Airbus A380,"Medium-range, tri-jet with a range of 3,500 nautical miles."
amanda.nelson@example.com,amanda,nelson,passwd12,706 Garrison Parkway,Cambridgeshire,,UK,56987,645-204-5799,LC3602948,2/7/2030,Indonesia,5/12/2011,123,2022-04-04 1:03:36,17G,350,4687071910661774,Amanda Nelson,Credit,2022-08-01,266,DL792,2023-03-03 9:45:00,CDG,Paris,,France,95711,2023-03-03 11:32:00,2023-03-06 15:30:00,5,The flight attendants were friendly and helpful throughout the journey.,AMS,Amsterdam,North Holland,Netherlands,1118,Delta Airlines,Atlanta,GA,USA,399,On time,913624,18,481,Boeing 747,"Turboprop regional airliner with a range of 1,000 nautical miles."
amanda.nelson@example.com,amanda,nelson,passwd12,706 Garrison Parkway,Cambridgeshire,,UK,56987,645-204-5799,LC3602948,2/7/2030,Indonesia,5/12/2011,124,2022-04-11 5:36:25,17H,450,4687071910661774,Amanda Nelson,Credit,2022-08-01,266,AA127,2023-01-01 10:00:00,AMS,Amsterdam,North Holland,Netherlands,1118,2023-01-01 13:26:00,2023-01-07 14:30:00,4,The flight was comfortable and the service was good.,SIN,Singapore,,Singapore,819663,American Airlines,Fort Worth,TX,USA,177,On time,781536,8,387,Embraer E145,"Short- to medium-range regional airliner with a range of 1,500 nautical miles."
amanda.nelson@example.com,amanda,nelson,passwd12,706 Garrison Parkway,Cambridgeshire,,UK,56987,645-204-5799,LC3602948,2/7/2030,Indonesia,5/12/2011,125,2022-04-10 17:03:25,17J,550,4687071910661774,Amanda Nelson,Credit,2022-08-01,266,UA461,2023-02-02 15:30:00,DXB,Dubai,,United Arab Emirates,0,2023-02-02 20:10:00,2023-02-07 17:00:00,5,I had a great experience on this flight. The crew was helpful and the seats were very comfortable.,IAH,Houston,Texas,United States,77032,United Airlines,Chicago,IL,USA,445,On time,246730,26,306,Bombardier CRJ200,"Twin-engine turboprop regional airliner with a range of 1,200 nautical miles."
amanda.nelson@example.com,amanda,nelson,passwd12,706 Garrison Parkway,Cambridgeshire,,UK,56987,645-204-5799,LC3602948,2/7/2030,Indonesia,5/12/2011,126,2021-04-13 17:07:25,17K,650,4687071910661774,Amanda Nelson,Credit,2022-08-01,266,DL793,2022-03-03 9:45:00,SIN,Singapore,,Singapore,819663,2022-03-03 14:11:00,2023-03-08 11:20:00,3,"The flight was delayed by 2 hours, but the airline provided adequate compensation.",SFO,San Francisco,California,United States,94128,Delta Airlines,Atlanta,GA,USA,102,On time,65194,1,326,Airbus A319,"Regional jet with narrow body and a range of 1,700 nautical miles."
amanda.nelson@example.com,amanda,nelson,passwd12,706 Garrison Parkway,Cambridgeshire,,UK,56987,645-204-5799,LC3602948,2/7/2030,Indonesia,5/12/2011,127,2021-04-03 17:15:25,18A,750,4687071910661774,Amanda Nelson,Credit,2022-08-01,266,AA128,2022-01-01 10:00:00,PVG,Shanghai,Shanghai Municipality,China,201202,2022-01-01 12:22:00,2023-01-08 17:20:00,4,I enjoyed the in-flight entertainment and the staff was friendly.,FRA,Frankfurt,,Germany,60547,American Airlines,Fort Worth,TX,USA,426,On time,489052,9,164,Boeing 787,"Short-to-medium range regional jet with a range of 2,000 nautical miles."
amanda.nelson@example.com,amanda,nelson,passwd12,706 Garrison Parkway,Cambridgeshire,,UK,56987,645-204-5799,LC3602948,2/7/2030,Indonesia,5/12/2011,128,2021-04-16 17:13:38,18C,850,4687071910661774,Amanda Nelson,Credit,2022-08-01,266,UA462,2022-02-02 15:30:00,ICN,Seoul,,South Korea,7505,2022-02-02 17:36:00,2022-02-09 11:30:00,3,"The flight was average, nothing particularly stood out.",MAD,Madrid,Community of Madrid,Spain,28042,United Airlines,Chicago,IL,USA,150,Delayed,750613,12,307,Embraer E190,Twin-engine turboprop utility aircraft with a range of 700 nautical miles.
amanda.nelson@example.com,amanda,nelson,passwd12,706 Garrison Parkway,Cambridgeshire,,UK,56987,645-204-5799,LC3602948,2/7/2030,Indonesia,5/12/2011,129,2021-04-12 17:02:09,18E,950,4687071910661774,Amanda Nelson,Credit,2022-08-01,266,DL795,2022-03-03 9:45:00,FRA,Frankfurt,,Germany,60547,2022-03-03 11:36:00,2023-03-09 15:30:00,5,The flight attendants were friendly and helpful throughout the journey.,SIN,Singapore,,Singapore,819663,Delta Airlines,Atlanta,GA,USA,278,On time,346981,20,381,Airbus A321,"Long-range business jet with a range of 6,500 nautical miles."
amanda.nelson@example.com,amanda,nelson,passwd12,706 Garrison Parkway,Cambridgeshire,,UK,56987,645-204-5799,LC3602948,2/7/2030,Indonesia,5/12/2011,130,2021-04-07 22:03:25,18F,1050,4687071910661774,Amanda Nelson,Credit,2022-08-01,266,AA129,2022-01-01 10:00:00,MAD,Madrid,Community of Madrid,Spain,28042,2022-01-01 12:56:00,2022-01-10 12:30:00,4,"The flight was comfortable, although the food could have been better.",SFO,San Francisco,California,United States,94128,American Airlines,Fort Worth,TX,USA,231,Delayed,610325,2,332,Bombardier CRJ700,"Wide-body, long-range tri-jet with a range of 8,500 nautical miles."
jack.hall@example.com,jack,hall,passwd13,35271 Carey Lane,Oxford,,UK,99989,711-353-1066,EB5066731,10/27/2026,China,12/15/1993,131,2021-04-09 23:05:26,18G,1150,4559013077272764,Jack Hall,Credit,2023-07-01,234,UA463,2022-02-02 15:30:00,MEX,Mexico City,,Mexico,15620,2022-02-02 19:20:00,2022-02-11 12:30:00,2,Bad experience,MEX,Mexico City,,Mexico,15620,United Airlines,Chicago,IL,USA,349,On time,437869,15,117,Boeing 737 MAX,"Business jet with long range and a range of 4,500 nautical miles."
jack.hall@example.com,jack,hall,passwd13,35271 Carey Lane,Oxford,,UK,99989,711-353-1066,EB5066731,10/27/2026,China,12/15/1993,132,2021-11-09 22:49:25,18H,1250,4559013077272764,Jack Hall,Credit,2023-07-01,234,UA231,2021-11-12 11:31:03,JFK,New York,New York,United States,11430,2021-11-17 3:18:21,2021-12-17 3:18:21,4,Excellent flight experience with great staff and service.,LHR,London,,United Kingdom,20236,American Airlines,Fort Worth,TX,USA,293,On time,9346,8,420,Dassault Falcon 900,Turboprop regional airliner
jack.hall@example.com,jack,hall,passwd13,35271 Carey Lane,Oxford,,UK,99989,711-353-1066,EB5066731,10/27/2026,China,12/15/1993,133,2021-05-22 22:07:53,18J,1350,4559013077272764,Jack Hall,Credit,2023-07-01,234,AC452,2021-05-25 23:22:04,LAX,Los Angeles,California,United States,90045,2021-05-31 14:25:21,2021-06-07 14:25:21,1,Terrible experience on this flight. Unhelpful staff and poor service.,JFK,New York,New York,United States,11430,Delta Air Lines,Atlanta,GA,USA,332,Delayed,94725,18,460,Boeing 737,Twin-engine turboprop utility aircraft
jack.hall@example.com,jack,hall,passwd13,35271 Carey Lane,Oxford,,UK,99989,711-353-1066,EB5066731,10/27/2026,China,12/15/1993,134,2021-04-05 20:27:30,18K,1450,4559013077272764,Jack Hall,Credit,2023-07-01,234,DL674,2021-04-06 21:39:27,ORD,Chicago,Illinois,United States,60666,2021-04-11 13:33:18,2021-04-13 13:33:18,2,"Average flight, nothing stood out.",LAX,Los Angeles,California,United States,90045,United Airlines,Chicago,IL,USA,479,On time,5910,8,50,Bombardier Dash 8 Q400,Wide-body
jack.hall@example.com,jack,hall,passwd13,35271 Carey Lane,Oxford,,UK,99989,711-353-1066,EB5066731,10/27/2026,China,12/15/1993,135,2021-04-11 4:03:47,19A,1550,4559013077272764,Jack Hall,Credit,2023-07-01,234,BA719,2021-04-15 17:26:12,LHR,London,,United Kingdom,20236,2021-04-17 22:38:49,2021-05-12 22:38:49,3,"Decent flight, some minor issues but overall okay.",CDG,Paris,,France,95711,JetBlue Airways,Long Island City,NY,USA,446,Delayed,57215,17,100,Bombardier CRJ200,Medium- to long-range twin-engine jetliner
jack.hall@example.com,jack,hall,passwd13,35271 Carey Lane,Oxford,,UK,99989,711-353-1066,EB5066731,10/27/2026,China,12/15/1993,136,2022-01-23 16:10:24,19C,1650,4559013077272764,Jack Hall,Credit,2023-07-01,234,LH112,2022-01-31 4:50:35,CDG,Paris,,France,95711,2022-02-05 22:45:27,2022-03-05 22:45:27,2,Staff went above and beyond to make this an amazing experience.,FRA,Frankfurt,,Germany,60547,Southwest Airlines,Dallas,TX,USA,221,On time,89527,8,90,Boeing 767,wide-body twin-engine jetliner
jack.hall@example.com,jack,hall,passwd13,35271 Carey Lane,Oxford,,UK,99989,711-353-1066,EB5066731,10/27/2026,China,12/15/1993,137,2021-10-29 11:04:19,19E,1750,4559013077272764,Jack Hall,Credit,2023-07-01,234,EK383,2021-11-04 2:41:10,FRA,Frankfurt,,Germany,60547,2021-11-09 21:27:44,2021-11-20 21:27:44,5,Great flight experience with friendly and attentive staff.,AMS,Amsterdam,North Holland,Netherlands,1118,Allegiant Air,Las Vegas,NV,USA,356,Delayed,6814,11,340,Dassault Falcon 900,twin-engine jetliner
jack.hall@example.com,jack,hall,passwd13,35271 Carey Lane,Oxford,,UK,99989,711-353-1066,EB5066731,10/27/2026,China,12/15/1993,138,2021-05-06 9:14:54,19F,1850,4559013077272764,Jack Hall,Credit,2023-07-01,234,AA522,2021-05-11 0:12:43,PEK,Beijing,,China,100621,2021-05-13 2:48:00,2021-05-15 2:48:00,3,"Decent flight, but nothing special.",DXB,Dubai,,United Arab Emirates,0,Delta Air Lines,Atlanta,GA,USA,313,On time,73610,3,100,Bombardier CRJ900,Short-to-medium range regional jet
jack.hall@example.com,jack,hall,passwd13,35271 Carey Lane,Oxford,,UK,99989,711-353-1066,EB5066731,10/27/2026,China,12/15/1993,139,2021-11-25 6:49:05,19G,1950,4559013077272764,Jack Hall,Credit,2023-07-01,234,KL876,2021-12-02 19:54:55,DXB,Dubai,,United Arab Emirates,0,2021-12-09 3:30:45,2021-12-16 3:30:45,4,Excellent flight with fantastic service and helpful staff.,ICN,Seoul,,South Korea,7505,Hawaiian Airlines,Honolulu,HI,USA,475,Delayed,1632,7,30,Boeing 757,tri-jet
jack.hall@example.com,jack,hall,passwd13,35271 Carey Lane,Oxford,,UK,99989,711-353-1066,EB5066731,10/27/2026,China,12/15/1993,140,2022-03-29 15:28:48,19H,2050,4559013077272764,Jack Hall,Credit,2023-07-01,234,CZ977,2022-04-01 22:34:55,ICN,Seoul,,South Korea,7505,2022-04-06 5:35:17,2022-04-07 5:35:17,3,"Average flight, could have been better.",NRT,Tokyo,,Japan,2860106,Southwest Airlines,Dallas,TX,USA,193,On time,69175,16,280,Bombardier CRJ200,Regional jet with narrow body
jack.hall@example.com,jack,hall,passwd13,35271 Carey Lane,Oxford,,UK,99989,711-353-1066,EB5066731,10/27/2026,China,12/15/1993,141,2021-04-20 20:24:42,19J,2150,4559013077272764,Jack Hall,Credit,2023-07-01,234,AF321,2021-04-28 7:01:01,NRT,Tokyo,,Japan,2860106,2021-04-30 9:03:33,2021-05-04 9:03:33,2,Unhelpful staff and poor service on this flight.,SIN,Singapore,,Singapore,819663,American Airlines,Fort Worth,TX,USA,279,On time,4627,9,400,Boeing 787,Single-aisle
lily.harris@example.com,lily,harris,passwd14,4941 Mayer Lane,Oxford,,UK,952321,493-337-4341,SI3057336,2/27/2028,Philippines,8/13/1967,142,2021-04-19 15:19:34,19K,2250,5174259113728745,Lily Harris,Debit,2024-02-01,566,TK588,2021-04-25 22:58:08,SIN,Singapore,,Singapore,819663,2021-04-30 2:08:53,2021-05-16 2:08:53,5,Amazing flight experience with exceptional staff.,HKG,Hong Kong,,China,0,JetBlue Airways,Long Island City,NY,USA,425,Delayed,78945,15,460,Cessna Citation XLS,Single-aisle
